214221	 77.23	
214423	 95.97	
214524	 118.18	
214625	 98.75	
214726	 93.06	
217126	 91.01	
217429	 101.13	
220721	 136.71	
221218	 84.87	
221319	 90.95	
223929	 144.44	
224022	 96.53	
227432	 84.87	
228434	 66.72	
231928	 125.69	
233326	 108.62	
236130	 126.24	
237334	 65.78	
239944	 96.39	
245333	 114.23	
246133	 87.84	
248339	 137.14	
249947	 110.38	
250427	 97.76	
250932	 90.44	
251833	 108.53	
255639	 107.70	
256540	 101.16	
257542	 103.13	
257845	 75.77	
263436	 84.87	
268749	 137.14	
268850	 94.05	
270332	 119.10	
275645	 106.90	
280739	 91.27	
280941	 124.42	
283543	 118.18	
285345	 73.50	
285446	 137.66	
286650	 137.66	
287248	 88.33	
289555	 75.06	
290136	 141.73	
293748	 122.86	
295146	 123.33	
297655	 93.58	
298051	 97.23	
298455	 118.18	
299154	 123.33	
300618	 105.80	
303119	 98.24	
303624	 98.63	
304020	 98.42	
304727	 83.22	
305830	 116.46	
307127	 112.82	
308129	 79.15	
308331	 69.70	
309636	 99.57	
310621	 126.24	
311320	 97.87	
316633	 112.32	
316835	 114.51	
317332	 131.89	
318637	 101.27	
320826	 90.05	
321323	 63.93	
322224	 100.43	
329440	 100.63	
330324	 106.90	
333330	 91.83	
334635	 65.60	
336841	 85.50	
339847	 112.46	
341834	 136.71	
346137	 98.75	
346945	 123.33	
348545	 137.14	
352132	 101.13	
352738	 120.29	
353740	 134.24	
355239	 79.65	
356948	 103.98	
358144	 141.31	
361234	 75.06	
361941	 111.58	
365343	 102.20	
366042	 96.41	
366446	 80.25	
371843	 103.44	
377451	 105.01	
378857	 88.33	
379657	 96.12	
380036	 115.39	
381038	 120.69	
381543	 136.87	
382242	 116.88	
385450	 100.86	
386250	 84.26	
387959	 82.24	
389357	 134.24	
390645	 87.95	
391748	 137.66	
393247	 100.43	
393550	 123.33	
395251	 94.38	
395756	 104.04	
395958	 78.34	
397154	 109.85	
397760	 111.75	
397861	 124.42	
406432	 118.18	
406836	 120.69	
412528	 98.27	
414229	 119.77	
415837	 112.30	
422632	 89.50	
424939	 85.50	
429040	 115.07	
432332	 137.66	
433839	 82.79	
436239	 103.93	
436845	 92.34	
441939	 85.50	
445543	 105.40	
448347	 111.33	
449753	 114.51	
453441	 134.92	
456346	 74.17	
459453	 122.43	
465852	 106.95	
467351	 103.51	
473952	 70.51	
475855	 91.83	
479762	 74.44	
480141	 107.83	
481951	 127.45	
485757	 114.47	
486759	 118.46	
492754	 96.97	
495255	 138.60	
497865	 94.11	
499566	 106.71	
500222	 120.62	
506234	 108.74	
510326	 107.94	
512835	 107.94	
513736	 119.78	
517239	 89.14	
519950	 108.33	
520228	 103.13	
521331	 107.39	
522434	 109.47	
523032	 109.72	
524135	 142.86	
525541	 142.58	
529549	 121.65	
529953	 74.17	
530635	 83.73	
531536	 80.39	
536647	 58.80	
540436	 65.17	
541943	 92.51	
545345	 76.10	
547046	 88.97	
548250	 125.28	
549757	 93.49	
552544	 101.17	
553344	 73.50	
555348	 91.83	
555651	 93.58	
557857	 114.51	
559053	 87.23	
561242	 107.97	
561444	 131.89	
562345	 129.86	
562446	 90.05	
565452	 100.90	
566454	 97.87	
567052	 93.72	
567961	 80.54	
568963	 115.02	
570243	 94.16	
571144	 142.86	
571548	 61.61	
572045	 78.35	
573249	 119.86	
573451	 118.18	
576255	 96.97	
579665	 89.00	
579867	 104.04	
580044	 112.48	
580347	 90.23	
580650	 111.48	
580751	 118.18	
581349	 104.89	
581450	 136.71	
583858	 114.17	
585256	 91.83	
585862	 103.49	
586460	 88.01	
587664	 83.82	
588565	 129.86	
592455	 102.45	
594156	 83.22	
597869	 122.43	
598568	 115.00	
599065	 116.21	
599469	 89.54	
599671	 85.53	
601127	 121.65	
604537	 123.33	
609143	 115.61	
611938	 136.71	
613235	 103.13	
613538	 94.43	
614439	 68.79	
615744	 143.14	
616645	 74.17	
617748	 104.04	
618952	 75.77	
620434	 98.23	
622236	 106.90	
623844	 112.30	
626648	 118.18	
627549	 89.71	
627852	 83.82	
628248	 103.13	
633847	 131.89	
638049	 87.23	
644044	 105.92	
645450	 109.72	
645551	 47.35	
647858	 121.65	
654350	 115.61	
654754	 101.57	
656253	 85.50	
656657	 77.17	
657659	 142.86	
660951	 67.13	
662551	 89.14	
663755	 108.74	
664757	 89.14	
665254	 108.59	
667056	 119.78	
668361	 111.48	
671855	 112.44	
672756	 105.67	
673455	 131.33	
677766	 109.72	
677968	 96.85	
679568	 136.19	
679770	 116.46	
680250	 114.51	
680957	 99.08	
683256	 115.38	
685058	 110.93	
686969	 108.74	
687163	 106.90	
690152	 117.82	
693764	 80.03	
695768	 103.13	
700634	 136.87	
702133	 90.92	
704238	 110.98	
705341	 116.90	
706040	 47.98	
707749	 111.48	
709551	 137.66	
713239	 115.55	
715041	 96.97	
715647	 110.39	
715950	 118.18	
720337	 136.71	
724446	 125.28	
725751	 84.73	
727553	 92.66	
727654	 100.38	
729254	 85.32	
729557	 96.46	
731140	 113.48	
732243	 103.19	
734045	 98.79	
734247	 68.15	
735148	 144.35	
737960	 136.71	
742549	 118.18	
744553	 100.43	
748258	 118.19	
748662	 88.92	
749058	 127.45	
749361	 110.92	
751348	 90.77	
751550	 81.57	
753150	 99.57	
753251	 115.38	
756055	 82.10	
759869	 95.47	
761957	 120.42	
765056	 96.45	
766563	 94.38	
767464	 83.22	
769064	 74.17	
770352	 94.21	
771354	 121.43	
773257	 108.74	
779370	 108.32	
782561	 128.38	
783462	 129.22	
784565	 89.72	
786569	 111.14	
788876	 113.24	
789373	 131.89	
792564	 104.68	
792766	 107.25	
792867	 104.04	
793465	 116.46	
800941	 128.38	
802844	 97.87	
803240	 134.24	
810439	 134.24	
810843	 98.75	
812746	 87.33	
814649	 108.52	
816653	 108.63	
818859	 109.72	
820745	 93.58	
825048	 93.58	
826353	 110.40	
826454	 101.27	
833148	 94.68	
833249	 90.62	
835657	 90.05	
837560	 83.46	
837964	 95.29	
841349	 96.12	
843151	 94.38	
844961	 81.57	
845458	 86.51	
849264	 86.51	
849971	 91.42	
852455	 117.30	
856463	 78.35	
856766	 105.78	
856968	 137.66	
857263	 81.06	
859671	 98.82	
861456	 104.70	
865363	 99.31	
867468	 104.97	
870861	 117.30	
871762	 83.82	
871964	 91.31	
872158	 112.31	
872562	 78.35	
872764	 113.54	
873968	 96.12	
877168	 93.04	
877269	 97.53	
878776	 139.30	
880157	 136.19	
882161	 86.51	
885975	 92.31	
887373	 120.55	
889579	 116.16	
891667	 85.50	
894067	 131.33	
894673	 92.93	
894774	 137.14	
896778	 100.95	
896879	 101.68	
898176	 117.30	
899885	 111.37	
901038	 126.24	
901139	 118.08	
901442	 102.20	
904044	 100.96	
907656	 109.72	
910241	 90.66	
910443	 125.28	
912447	 101.27	
917255	 108.60	
917558	 120.69	
919966	 136.19	
922854	 136.19	
923755	 119.10	
926862	 56.69	
927359	 118.18	
930449	 105.46	
932554	 94.31	
937160	 107.86	
942658	 137.66	
947668	 105.92	
951457	 106.99	
952863	 89.14	
953764	 144.44	
955465	 110.48	
957974	 97.67	
958976	 92.04	
959574	 116.81	
965367	 131.33	
965771	 101.10	
966975	 112.44	
972566	 144.44	
978578	 91.25	
979984	 68.15	
983773	 103.49	
984472	 109.58	
987983	 91.14	
990366	 138.01	
991267	 114.97	
992673	 91.83	
992774	 107.51	
993675	 99.57	
994273	 63.93	
996782	 82.24	
