246133	 1	
248339	 0	
249947	 1	
250427	 1	
250932	 1	
251833	 0	
255639	 1	
256540	 1	
257542	 1	
257845	 0	
263436	 1	
268749	 0	
268850	 1	
270332	 0	
275645	 0	
280739	 1	
280941	 1	
283543	 0	
285345	 1	
285446	 0	
286650	 0	
287248	 1	
289555	 1	
290136	 1	
293748	 1	
295146	 1	
297655	 1	
298051	 1	
298455	 0	
299154	 0	
300618	 0	
303119	 1	
303624	 0	
304020	 0	
304727	 1	
305830	 1	
307127	 1	
308129	 0	
308331	 0	
309636	 1	
310621	 1	
311320	 0	
316633	 1	
316835	 1	
317332	 0	
318637	 0	
320826	 1	
321323	 1	
322224	 1	
329440	 0	
330324	 0	
333330	 1	
334635	 1	
336841	 0	
339847	 1	
341834	 0	
346137	 0	
346945	 1	
348545	 0	
352132	 0	
352738	 0	
353740	 0	
355239	 1	
356948	 1	
358144	 1	
361234	 1	
361941	 0	
365343	 1	
366042	 1	
366446	 0	
371843	 1	
377451	 1	
378857	 1	
379657	 1	
380036	 0	
381038	 1	
381543	 1	
382242	 1	
385450	 0	
386250	 0	
387959	 0	
389357	 1	
390645	 1	
391748	 1	
393247	 1	
393550	 0	
395251	 1	
395756	 1	
395958	 0	
397154	 1	
397760	 0	
397861	 0	
406432	 0	
406836	 1	
412528	 1	
414229	 0	
415837	 1	
422632	 1	
424939	 0	
429040	 1	
432332	 1	
433839	 0	
436239	 1	
436845	 1	
441939	 1	
445543	 0	
448347	 0	
449753	 0	
453441	 0	
456346	 1	
459453	 1	
465852	 1	
467351	 0	
473952	 1	
475855	 1	
479762	 0	
480141	 1	
481951	 1	
485757	 1	
486759	 0	
492754	 1	
495255	 0	
497865	 0	
499566	 1	
500222	 1	
506234	 0	
510326	 1	
512835	 0	
513736	 1	
517239	 0	
519950	 1	
520228	 0	
521331	 1	
522434	 1	
523032	 0	
524135	 0	
525541	 1	
529549	 1	
529953	 0	
530635	 0	
531536	 0	
536647	 1	
540436	 0	
541943	 1	
545345	 0	
547046	 1	
548250	 0	
549757	 1	
552544	 1	
553344	 1	
555348	 1	
555651	 1	
557857	 0	
559053	 1	
561242	 1	
561444	 0	
562345	 1	
562446	 1	
565452	 1	
566454	 1	
567052	 0	
567961	 1	
568963	 1	
570243	 1	
571144	 0	
571548	 0	
572045	 1	
573249	 0	
573451	 0	
576255	 1	
579665	 1	
579867	 1	
580044	 1	
580347	 1	
580650	 1	
580751	 0	
581349	 0	
581450	 0	
583858	 0	
585256	 1	
585862	 1	
586460	 1	
587664	 1	
588565	 0	
592455	 0	
594156	 0	
597869	 0	
598568	 0	
599065	 0	
599469	 1	
599671	 0	
601127	 0	
604537	 0	
609143	 1	
611938	 0	
613235	 1	
613538	 1	
614439	 1	
615744	 1	
616645	 0	
617748	 1	
618952	 0	
620434	 1	
622236	 0	
623844	 0	
626648	 1	
627549	 1	
627852	 0	
628248	 0	
633847	 1	
638049	 1	
644044	 0	
645450	 1	
645551	 1	
647858	 0	
654350	 1	
654754	 1	
656253	 0	
656657	 0	
657659	 1	
660951	 1	
662551	 0	
663755	 1	
664757	 0	
665254	 1	
667056	 0	
668361	 0	
671855	 0	
672756	 0	
673455	 1	
677766	 0	
677968	 1	
679568	 1	
679770	 0	
680250	 1	
680957	 1	
683256	 1	
685058	 0	
686969	 0	
687163	 0	
690152	 0	
693764	 0	
695768	 0	
700634	 0	
702133	 1	
704238	 0	
705341	 0	
706040	 1	
707749	 0	
709551	 1	
713239	 1	
715041	 1	
715647	 1	
715950	 1	
720337	 0	
724446	 0	
725751	 0	
727553	 1	
727654	 1	
729254	 0	
729557	 1	
731140	 1	
732243	 1	
734045	 0	
734247	 1	
735148	 0	
737960	 1	
742549	 0	
744553	 1	
748258	 1	
748662	 1	
749058	 0	
749361	 1	
751348	 0	
751550	 1	
753150	 0	
753251	 0	
756055	 0	
759869	 0	
761957	 1	
765056	 0	
766563	 0	
767464	 1	
769064	 0	
770352	 1	
771354	 1	
773257	 0	
779370	 1	
782561	 1	
783462	 0	
784565	 1	
786569	 1	
788876	 1	
789373	 0	
792564	 1	
792766	 0	
792867	 0	
793465	 0	
800941	 0	
802844	 1	
803240	 0	
810439	 0	
810843	 0	
812746	 0	
814649	 0	
816653	 1	
818859	 0	
820745	 0	
825048	 1	
826353	 1	
826454	 1	
833148	 0	
833249	 1	
835657	 1	
837560	 0	
837964	 1	
841349	 1	
843151	 0	
844961	 1	
845458	 1	
849264	 1	
849971	 0	
852455	 1	
856463	 1	
856766	 1	
856968	 0	
857263	 0	
859671	 1	
861456	 1	
865363	 0	
867468	 0	
870861	 0	
871762	 0	
871964	 0	
872158	 1	
872562	 1	
872764	 1	
873968	 1	
877168	 1	
877269	 1	
878776	 0	
880157	 0	
882161	 1	
885975	 1	
887373	 1	
889579	 0	
891667	 0	
894067	 0	
894673	 1	
894774	 0	
896778	 1	
896879	 0	
898176	 0	
899885	 1	
901038	 0	
901139	 1	
901442	 1	
904044	 1	
907656	 1	
910241	 0	
910443	 1	
912447	 0	
917255	 0	
917558	 1	
919966	 1	
922854	 0	
923755	 1	
926862	 0	
927359	 0	
930449	 1	
932554	 0	
937160	 0	
942658	 0	
947668	 1	
951457	 1	
952863	 1	
953764	 1	
955465	 0	
957974	 1	
958976	 0	
959574	 1	
965367	 0	
965771	 0	
966975	 0	
972566	 1	
978578	 1	
979984	 1	
983773	 0	
984472	 1	
987983	 1	
990366	 0	
991267	 0	
992673	 1	
992774	 0	
993675	 1	
994273	 0	
996782	 1	
